eventID,year,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters
01818-FTT010-2008,2008,-35.43146,149.109716,WGS84,30
01819-FTT010-2013,2013,-35.43146,149.109716,WGS84,30
01820-FTT010-2008,2008,-35.43146,149.109716,WGS84,30
01821-FTT010-2014,2014,-35.43146,149.109716,WGS84,30
01822-FTT010-2008,2008,-35.43146,149.109716,WGS84,30
01823-FTT010-2003,2003,-35.43146,149.109716,WGS84,30
01824-GAR100-2006,2006,-36.45947122,149.3634004,WGS84,30
01825-GAR100-2007,2007,-36.45947122,149.3634004,WGS84,30
01826-GAR100-2006,2006,-36.45947122,149.3634004,WGS84,30
01827-GAR200-2006,2006,-36.45163349,149.3586664,WGS84,30
01828-GAR200-2006,2006,-36.45163349,149.3586664,WGS84,30
01829-GAR200-2007,2007,-36.45163349,149.3586664,WGS84,30
01830-GAR300-2006,2006,-36.44732435,149.3687213,WGS84,30
01831-GAR300-2006,2006,-36.44732435,149.3687213,WGS84,30
01832-GAR300-2007,2007,-36.44732435,149.3687213,WGS84,30
01833-GAR400-2007,2007,-36.43906079,149.3540803,WGS84,30
01834-GAR400-2006,2006,-36.43906079,149.3540803,WGS84,30
01835-GAR400-2006,2006,-36.43906079,149.3540803,WGS84,30
01836-GAR400-2007,2007,-36.43906079,149.3540803,WGS84,30
01837-GBY100-2003,2003,-35.1821,149.0847,WGS84,30
01838-GBY100-2007,2007,-35.1821,149.0847,WGS84,30
01839-GBY100-2009,2009,-35.1821,149.0847,WGS84,30
01840-GBY100-2006,2006,-35.1821,149.0847,WGS84,30
01841-GBY100-2006,2006,-35.1821,149.0847,WGS84,30
01842-GBY100-2007,2007,-35.1821,149.0847,WGS84,30
01843-GBY100-2005,2005,-35.1821,149.0847,WGS84,30
01844-GBY100-2009,2009,-35.1821,149.0847,WGS84,30
01845-GBY100-2004,2004,-35.1821,149.0847,WGS84,30
01846-GBY100-2008,2008,-35.1821,149.0847,WGS84,30
01847-GBY100-2004,2004,-35.1821,149.0847,WGS84,30
01848-GBY100-2008,2008,-35.1821,149.0847,WGS84,30
01849-GCC100-2004,2004,-35.321049,148.86241,WGS84,30
01850-GCC100-2014,2014,-35.321049,148.86241,WGS84,30
01851-GCC100-2003,2003,-35.321049,148.86241,WGS84,30
01852-GCC100-2012,2012,-35.321049,148.86241,WGS84,30
01853-GCC100-2013,2013,-35.321049,148.86241,WGS84,30
01854-GFW002-2003,2003,-35.19493753,149.1045863,WGS84,30
01855-GFW002-2005,2005,-35.19493753,149.1045863,WGS84,30
01856-GFW002-2003,2003,-35.19493753,149.1045863,WGS84,30
01857-GFW002-2004,2004,-35.19493753,149.1045863,WGS84,30
01858-GFW002-2006,2006,-35.19493753,149.1045863,WGS84,30
01859-GFW002-2005,2005,-35.19493753,149.1045863,WGS84,30
01860-GFW005-2008,2008,-35.23936485,149.07267,WGS84,30
01861-GFW005-2003,2003,-35.23936485,149.07267,WGS84,30
01862-GFW005-2014,2014,-35.23936485,149.07267,WGS84,30
01863-GFW005-2008,2008,-35.23936485,149.07267,WGS84,30
01864-GFW005-2013,2013,-35.23936485,149.07267,WGS84,30
01865-GFW006-2009,2009,-35.2177,149.0613,WGS84,30
01866-GFW006-2009,2009,-35.2177,149.0613,WGS84,30
01867-GFW006-2004,2004,-35.2177,149.0613,WGS84,30
01868-GIN002-2013,2013,-35.172677,149.119449,WGS84,30
01869-GIN002-2007,2007,-35.172677,149.119449,WGS84,30
01870-GIN002-2013,2013,-35.172677,149.119449,WGS84,30
01871-GIN002-2003,2003,-35.172677,149.119449,WGS84,30
01872-GIN002-2004,2004,-35.172677,149.119449,WGS84,30
01873-GIN002-2013,2013,-35.172677,149.119449,WGS84,30
01874-GIN002-2014,2014,-35.172677,149.119449,WGS84,30
01875-GIN002-2007,2007,-35.172677,149.119449,WGS84,30
01876-GIN002-2008,2008,-35.172677,149.119449,WGS84,30
01877-GIN002-2008,2008,-35.172677,149.119449,WGS84,30
01878-GIN002-2008,2008,-35.172677,149.119449,WGS84,30
01879-GIN007-2014,2014,-35.2007,149.0925,WGS84,30
01880-GIN007-2010,2010,-35.2007,149.0925,WGS84,30
01881-GIN007-2009,2009,-35.2007,149.0925,WGS84,30
01882-GIN007-2003,2003,-35.2007,149.0925,WGS84,30
01883-GIN007-2013,2013,-35.2007,149.0925,WGS84,30
01884-GIN007-2009,2009,-35.2007,149.0925,WGS84,30
01885-GIN007-2008,2008,-35.2007,149.0925,WGS84,30
01886-GIN007-2012,2012,-35.2007,149.0925,WGS84,30
01887-GIN007-2013,2013,-35.2007,149.0925,WGS84,30
01888-GIN007-2006,2006,-35.2007,149.0925,WGS84,30
01889-GIN007-2013,2013,-35.2007,149.0925,WGS84,30
01890-GIN007-2008,2008,-35.2007,149.0925,WGS84,30
01891-GIN012-2010,2010,-35.215387,149.05441,WGS84,30
01892-GIN012-2013,2013,-35.215387,149.05441,WGS84,30
01893-GIN012-2013,2013,-35.215387,149.05441,WGS84,30
01894-GIN024-2011,2011,-35.2158,149.0284,WGS84,30
01895-GIN024-2007,2007,-35.2158,149.0284,WGS84,30
01896-GIN024-2009,2009,-35.2158,149.0284,WGS84,30
01897-GIN024-2006,2006,-35.2158,149.0284,WGS84,30
01898-GIN024-2007,2007,-35.2158,149.0284,WGS84,30
01899-GIN024-2006,2006,-35.2158,149.0284,WGS84,30
01900-GIN024-2009,2009,-35.2158,149.0284,WGS84,30
01901-GIN024-2009,2009,-35.2158,149.0284,WGS84,30
01902-GIN024-2013,2013,-35.2158,149.0284,WGS84,30
01903-GIN024-2011,2011,-35.2158,149.0284,WGS84,30
01904-GIN024-2007,2007,-35.2158,149.0284,WGS84,30
01905-GIN024-2009,2009,-35.2158,149.0284,WGS84,30
01906-GLE100-2006,2006,-35.05177949,149.0992063,WGS84,30
01907-GLE100-2006,2006,-35.05177949,149.0992063,WGS84,30
01908-GLE100-2006,2006,-35.05177949,149.0992063,WGS84,30
01909-GOG001-2005,2005,-35.49739448,149.2586719,WGS84,30
01910-GOG001-2013,2013,-35.49739448,149.2586719,WGS84,30
01911-GOG001-2014,2014,-35.49739448,149.2586719,WGS84,30
01912-GOG001-2004,2004,-35.49739448,149.2586719,WGS84,30
01913-GOG001-2013,2013,-35.49739448,149.2586719,WGS84,30
01914-GOG001-2008,2008,-35.49739448,149.2586719,WGS84,30
01915-GOG001-2006,2006,-35.49739448,149.2586719,WGS84,30
01916-GOG001-2003,2003,-35.49739448,149.2586719,WGS84,30
01917-GOG001-2006,2006,-35.49739448,149.2586719,WGS84,30
01918-GOG001-2006,2006,-35.49739448,149.2586719,WGS84,30
01919-GOG002-2013,2013,-35.52035257,149.2601973,WGS84,30
01920-GOG002-2004,2004,-35.52035257,149.2601973,WGS84,30
01921-GOG002-2006,2006,-35.52035257,149.2601973,WGS84,30
01922-GOG002-2003,2003,-35.52035257,149.2601973,WGS84,30
01923-GOG002-2006,2006,-35.52035257,149.2601973,WGS84,30
01924-GOG002-2006,2006,-35.52035257,149.2601973,WGS84,30
01925-GOG002-2005,2005,-35.52035257,149.2601973,WGS84,30
01926-GOG003-2005,2005,-35.53376638,149.2076389,WGS84,30
01927-GOG003-2006,2006,-35.53376638,149.2076389,WGS84,30
01928-GOG003-2014,2014,-35.53376638,149.2076389,WGS84,30
01929-GOG003-2003,2003,-35.53376638,149.2076389,WGS84,30
01930-GOG003-2013,2013,-35.53376638,149.2076389,WGS84,30
01931-GOG003-2004,2004,-35.53376638,149.2076389,WGS84,30
01932-GOG003-2014,2014,-35.53376638,149.2076389,WGS84,30
01933-GOG003-2004,2004,-35.53376638,149.2076389,WGS84,30
01934-GOG003-2013,2013,-35.53376638,149.2076389,WGS84,30
01935-GOG003-2006,2006,-35.53376638,149.2076389,WGS84,30
01936-GOG003-2005,2005,-35.53376638,149.2076389,WGS84,30
01937-GOG003-2013,2013,-35.53376638,149.2076389,WGS84,30
01938-GOG003-2013,2013,-35.53376638,149.2076389,WGS84,30
01939-GOG003-2014,2014,-35.53376638,149.2076389,WGS84,30
01940-GOG003-2006,2006,-35.53376638,149.2076389,WGS84,30
01941-GOG004-2013,2013,-35.54079479,149.2028685,WGS84,30
01942-GOG004-2013,2013,-35.54079479,149.2028685,WGS84,30
01943-GOG004-2013,2013,-35.54079479,149.2028685,WGS84,30
01944-GOG004-2006,2006,-35.54079479,149.2028685,WGS84,30
01945-GOG004-2014,2014,-35.54079479,149.2028685,WGS84,30
01946-GOG004-2003,2003,-35.54079479,149.2028685,WGS84,30
01947-GOG004-2006,2006,-35.54079479,149.2028685,WGS84,30
01948-GOG004-2014,2014,-35.54079479,149.2028685,WGS84,30
01949-GOG004-2004,2004,-35.54079479,149.2028685,WGS84,30
01950-GOG004-2013,2013,-35.54079479,149.2028685,WGS84,30
01951-GOG004-2005,2005,-35.54079479,149.2028685,WGS84,30
01952-GOG004-2005,2005,-35.54079479,149.2028685,WGS84,30
01953-GOG004-2004,2004,-35.54079479,149.2028685,WGS84,30
01954-GUN100-2012,2012,-35.1861,149.1238,WGS84,30
01955-GUN100-2011,2011,-35.1861,149.1238,WGS84,30
01956-GUN100-2009,2009,-35.1861,149.1238,WGS84,30
01957-GUN100-2013,2013,-35.1861,149.1238,WGS84,30
01958-GUN100-2009,2009,-35.1861,149.1238,WGS84,30
01959-GUN200-2009,2009,-35.1882,149.1251,WGS84,30
01960-GUN200-2009,2009,-35.1882,149.1251,WGS84,30
01961-GUN200-2009,2009,-35.1882,149.1251,WGS84,30
01962-GUN300-2009,2009,-35.19,149.1279,WGS84,30
01963-GUN300-2009,2009,-35.19,149.1279,WGS84,30
01964-GUN300-2005,2005,-35.19,149.1279,WGS84,30
01965-GUN300-2009,2009,-35.19,149.1279,WGS84,30
01966-GUN400-2004,2004,-34.97948574,149.319831,WGS84,30
01967-GUN400-2009,2009,-34.97948574,149.319831,WGS84,30
01968-GUN400-2004,2004,-34.97948574,149.319831,WGS84,30
01969-HAL001-2003,2003,-35.17157,149.07349,WGS84,30
01970-HAL001-2012,2012,-35.17157,149.07349,WGS84,30
01971-HAL001-2006,2006,-35.17157,149.07349,WGS84,30
01972-HAL001-2010,2010,-35.17157,149.07349,WGS84,30
01973-HAL001-2011,2011,-35.17157,149.07349,WGS84,30
01974-HAL001-2006,2006,-35.17157,149.07349,WGS84,30
01975-HAL001-2013,2013,-35.17157,149.07349,WGS84,30
01976-HAL001-2013,2013,-35.17157,149.07349,WGS84,30
01977-HAL001-2014,2014,-35.17157,149.07349,WGS84,30
01978-HAL001-2007,2007,-35.17157,149.07349,WGS84,30
01979-HAL001-2010,2010,-35.17157,149.07349,WGS84,30
01980-HAL001-2010,2010,-35.17157,149.07349,WGS84,30
01981-HAL001-2012,2012,-35.17157,149.07349,WGS84,30
01982-HAL001-2008,2008,-35.17157,149.07349,WGS84,30
01983-HAL001-2013,2013,-35.17157,149.07349,WGS84,30
01984-HAL001-2007,2007,-35.17157,149.07349,WGS84,30
01985-HAL001-2007,2007,-35.17157,149.07349,WGS84,30
01986-HAL001-2014,2014,-35.17157,149.07349,WGS84,30
01987-HAL001-2005,2005,-35.17157,149.07349,WGS84,30
01988-HAL001-2009,2009,-35.17157,149.07349,WGS84,30
01989-HAL001-2009,2009,-35.17157,149.07349,WGS84,30
01990-HAL001-2004,2004,-35.17157,149.07349,WGS84,30
01991-HAL001-2007,2007,-35.17157,149.07349,WGS84,30
01992-HAL001-2008,2008,-35.17157,149.07349,WGS84,30
01993-HAL001-2008,2008,-35.17157,149.07349,WGS84,30
01994-HAL001-2009,2009,-35.17157,149.07349,WGS84,30
01995-HAL002-2010,2010,-35.17133,149.07469,WGS84,30
01996-HAL002-2010,2010,-35.17133,149.07469,WGS84,30
01997-HAL002-2012,2012,-35.17133,149.07469,WGS84,30
01998-HAL002-2013,2013,-35.17133,149.07469,WGS84,30
01999-HAL002-2013,2013,-35.17133,149.07469,WGS84,30
02000-HAL002-2004,2004,-35.17133,149.07469,WGS84,30
02001-HAL002-2013,2013,-35.17133,149.07469,WGS84,30
02002-HAL002-2014,2014,-35.17133,149.07469,WGS84,30
02003-HAL002-2012,2012,-35.17133,149.07469,WGS84,30
02004-HAL002-2009,2009,-35.17133,149.07469,WGS84,30
02005-HAL002-2009,2009,-35.17133,149.07469,WGS84,30
02006-HAL002-2011,2011,-35.17133,149.07469,WGS84,30
02007-HAL002-2009,2009,-35.17133,149.07469,WGS84,30
02008-HAL002-2014,2014,-35.17133,149.07469,WGS84,30
02009-HAL002-2010,2010,-35.17133,149.07469,WGS84,30
02010-HAL011-2008,2008,-35.17304506,149.0724011,WGS84,30
02011-HAL011-2008,2008,-35.17304506,149.0724011,WGS84,30
02012-HAL011-2007,2007,-35.17304506,149.0724011,WGS84,30
02013-HAL011-2008,2008,-35.17304506,149.0724011,WGS84,30
02014-HAL011-2007,2007,-35.17304506,149.0724011,WGS84,30
02015-HAL011-2006,2006,-35.17304506,149.0724011,WGS84,30
02016-HAL011-2006,2006,-35.17304506,149.0724011,WGS84,30
02017-HAL011-2007,2007,-35.17304506,149.0724011,WGS84,30
02018-HAN100-2008,2008,-35.2537,149.1499,WGS84,30
02019-HAN100-2007,2007,-35.2537,149.1499,WGS84,30
02020-HAN100-2009,2009,-35.2537,149.1499,WGS84,30
02021-HAN100-2006,2006,-35.2537,149.1499,WGS84,30
02022-HAN100-2008,2008,-35.2537,149.1499,WGS84,30
02023-HAR001-2011,2011,-35.193976,149.156806,WGS84,30
02024-HAR001-2011,2011,-35.193976,149.156806,WGS84,30
02025-HAR001-2011,2011,-35.193976,149.156806,WGS84,30
02026-HAR001-2010,2010,-35.193976,149.156806,WGS84,30
02027-HAR001-2010,2010,-35.193976,149.156806,WGS84,30
02028-HAR001-2010,2010,-35.193976,149.156806,WGS84,30
02029-HAR001-2010,2010,-35.193976,149.156806,WGS84,30
02030-HAR001-2011,2011,-35.193976,149.156806,WGS84,30
02031-HOL100-2009,2009,-35.3277,149.0443,WGS84,30
02032-HOL100-2013,2013,-35.3277,149.0443,WGS84,30
02033-HOL100-2004,2004,-35.3277,149.0443,WGS84,30
02034-HOL100-2014,2014,-35.3277,149.0443,WGS84,30
02035-HOL100-2004,2004,-35.3277,149.0443,WGS84,30
02036-ICH001-2013,2013,-35.32291,149.06651,WGS84,30
02037-ICH001-2011,2011,-35.32291,149.06651,WGS84,30
02038-ICH001-2005,2005,-35.32291,149.06651,WGS84,30
02039-ICH001-2010,2010,-35.32291,149.06651,WGS84,30
02040-ICH001-2007,2007,-35.32291,149.06651,WGS84,30
02041-ICH002-2005,2005,-35.32776046,149.0661685,WGS84,30
02042-ICH002-2007,2007,-35.32776046,149.0661685,WGS84,30
02043-ICH002-2011,2011,-35.32776046,149.0661685,WGS84,30
02044-ICH002-2010,2010,-35.32776046,149.0661685,WGS84,30
02045-ICH002-2013,2013,-35.32776046,149.0661685,WGS84,30
02046-ICH003-2009,2009,-35.3267,149.0675,WGS84,30
02047-ICH003-2010,2010,-35.3267,149.0675,WGS84,30
02048-ICH003-2013,2013,-35.3267,149.0675,WGS84,30
02049-ICH003-2011,2011,-35.3267,149.0675,WGS84,30
02050-JBD100-2011,2011,-35.39803889,149.3802278,WGS84,30
02051-JBD100-2012,2012,-35.39803889,149.3802278,WGS84,30
02052-JBD100-2011,2011,-35.39803889,149.3802278,WGS84,30
02053-JBD100-2011,2011,-35.39803889,149.3802278,WGS84,30
02054-JBD100-2011,2011,-35.39803889,149.3802278,WGS84,30
02055-JBD100-2012,2012,-35.39803889,149.3802278,WGS84,30
02056-JBD200-2012,2012,-35.39859167,149.3774722,WGS84,30
02057-JBD200-2011,2011,-35.39859167,149.3774722,WGS84,30
02058-JBD200-2011,2011,-35.39859167,149.3774722,WGS84,30
02059-JBD200-2012,2012,-35.39859167,149.3774722,WGS84,30
02060-JBD200-2012,2012,-35.39859167,149.3774722,WGS84,30
02061-JBD200-2011,2011,-35.39859167,149.3774722,WGS84,30
02062-JBT001-2013,2013,-35.2176,149.0532,WGS84,30
02063-JBT001-2006,2006,-35.2176,149.0532,WGS84,30
02064-JBT001-2005,2005,-35.2176,149.0532,WGS84,30
02065-JBT001-2005,2005,-35.2176,149.0532,WGS84,30
02066-JBT001-2006,2006,-35.2176,149.0532,WGS84,30
02067-JBT001-2009,2009,-35.2176,149.0532,WGS84,30
02068-JBT001-2003,2003,-35.2176,149.0532,WGS84,30
02069-JBT001-2004,2004,-35.2176,149.0532,WGS84,30
02070-JBT001-2004,2004,-35.2176,149.0532,WGS84,30
02071-JBT001-2004,2004,-35.2176,149.0532,WGS84,30
02072-JBT001-2009,2009,-35.2176,149.0532,WGS84,30
02073-JER100-2003,2003,-35.5151,149.1715,WGS84,30
02074-JER100-2007,2007,-35.5151,149.1715,WGS84,30
02075-JER100-2007,2007,-35.5151,149.1715,WGS84,30
02076-JER100-2004,2004,-35.5151,149.1715,WGS84,30
02077-JER100-2005,2005,-35.5151,149.1715,WGS84,30
02078-JER100-2006,2006,-35.5151,149.1715,WGS84,30
02079-JER100-2007,2007,-35.5151,149.1715,WGS84,30
02080-JER100-2007,2007,-35.5151,149.1715,WGS84,30
02081-JER100-2014,2014,-35.5151,149.1715,WGS84,30
02082-JER100-2010,2010,-35.5151,149.1715,WGS84,30
02083-JER100-2010,2010,-35.5151,149.1715,WGS84,30
02084-JER100-2011,2011,-35.5151,149.1715,WGS84,30
02085-JER100-2007,2007,-35.5151,149.1715,WGS84,30
02086-JER100-2004,2004,-35.5151,149.1715,WGS84,30
02087-JER100-2005,2005,-35.5151,149.1715,WGS84,30
02088-JER100-2008,2008,-35.5151,149.1715,WGS84,30
02089-JER100-2006,2006,-35.5151,149.1715,WGS84,30
02090-JER100-2006,2006,-35.5151,149.1715,WGS84,30
02091-JER100-2009,2009,-35.5151,149.1715,WGS84,30
02092-JER100-2010,2010,-35.5151,149.1715,WGS84,30
02093-JER100-2007,2007,-35.5151,149.1715,WGS84,30
02094-JER100-2011,2011,-35.5151,149.1715,WGS84,30
02095-JER100-2008,2008,-35.5151,149.1715,WGS84,30
02096-JER100-2008,2008,-35.5151,149.1715,WGS84,30
02097-JER100-2014,2014,-35.5151,149.1715,WGS84,30
02098-JER100-2009,2009,-35.5151,149.1715,WGS84,30
02099-JER100-2009,2009,-35.5151,149.1715,WGS84,30
02100-JER100-2013,2013,-35.5151,149.1715,WGS84,30
02101-JER100-2013,2013,-35.5151,149.1715,WGS84,30
02102-JER100-2014,2014,-35.5151,149.1715,WGS84,30
02103-JER100-2012,2012,-35.5151,149.1715,WGS84,30
02104-JER100-2011,2011,-35.5151,149.1715,WGS84,30
02105-JER100-2013,2013,-35.5151,149.1715,WGS84,30
02106-JER100-2012,2012,-35.5151,149.1715,WGS84,30
02107-JER100-2012,2012,-35.5151,149.1715,WGS84,30
02108-JER300-2005,2005,-35.3353,149.1591,WGS84,30
02109-JER300-2007,2007,-35.3353,149.1591,WGS84,30
02110-JER300-2004,2004,-35.3353,149.1591,WGS84,30
02111-JER300-2004,2004,-35.3353,149.1591,WGS84,30
02112-JER300-2005,2005,-35.3353,149.1591,WGS84,30
02113-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02114-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02115-JER300-2010,2010,-35.3353,149.1591,WGS84,30
02116-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02117-JER300-2006,2006,-35.3353,149.1591,WGS84,30
02118-JER300-2006,2006,-35.3353,149.1591,WGS84,30
02119-JER300-2005,2005,-35.3353,149.1591,WGS84,30
02120-JER300-2003,2003,-35.3353,149.1591,WGS84,30
02121-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02122-JER300-2006,2006,-35.3353,149.1591,WGS84,30
02123-JER300-2009,2009,-35.3353,149.1591,WGS84,30
02124-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02125-JER300-2007,2007,-35.3353,149.1591,WGS84,30
02126-JER300-2007,2007,-35.3353,149.1591,WGS84,30
02127-JER300-2006,2006,-35.3353,149.1591,WGS84,30
02128-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02129-JER300-2013,2013,-35.3353,149.1591,WGS84,30
02130-JER300-2009,2009,-35.3353,149.1591,WGS84,30
02131-JER310-2005,2005,-35.3351,149.1591,WGS84,30
02132-JER310-2006,2006,-35.3351,149.1591,WGS84,30
02133-JER310-2010,2010,-35.3351,149.1591,WGS84,30
02134-JER310-2007,2007,-35.3351,149.1591,WGS84,30
02135-JER310-2006,2006,-35.3351,149.1591,WGS84,30
02136-JER310-2006,2006,-35.3351,149.1591,WGS84,30
02137-JER310-2007,2007,-35.3351,149.1591,WGS84,30
02138-JER310-2004,2004,-35.3351,149.1591,WGS84,30
02139-JER310-2004,2004,-35.3351,149.1591,WGS84,30
02140-JER310-2005,2005,-35.3351,149.1591,WGS84,30
02141-JER310-2005,2005,-35.3351,149.1591,WGS84,30
02142-JER310-2009,2009,-35.3351,149.1591,WGS84,30
02143-JER310-2007,2007,-35.3351,149.1591,WGS84,30
02144-JER310-2009,2009,-35.3351,149.1591,WGS84,30
02145-JER320-2005,2005,-35.3324,149.1609,WGS84,30
02146-JER320-2006,2006,-35.3324,149.1609,WGS84,30
02147-JER320-2004,2004,-35.3324,149.1609,WGS84,30
02148-JER320-2006,2006,-35.3324,149.1609,WGS84,30
02149-JER320-2007,2007,-35.3324,149.1609,WGS84,30
02150-JER320-2009,2009,-35.3324,149.1609,WGS84,30
02151-JER320-2005,2005,-35.3324,149.1609,WGS84,30
02152-JER320-2006,2006,-35.3324,149.1609,WGS84,30
02153-JER320-2010,2010,-35.3324,149.1609,WGS84,30
02154-JER320-2004,2004,-35.3324,149.1609,WGS84,30
02155-JER320-2007,2007,-35.3324,149.1609,WGS84,30
02156-JER320-2005,2005,-35.3324,149.1609,WGS84,30
02157-JER320-2007,2007,-35.3324,149.1609,WGS84,30
02158-JER320-2009,2009,-35.3324,149.1609,WGS84,30
02159-JER500-2006,2006,-35.316,149.1605,WGS84,30
02160-JER500-2006,2006,-35.316,149.1605,WGS84,30
02161-JER500-2006,2006,-35.316,149.1605,WGS84,30
02162-JER500-2011,2011,-35.316,149.1605,WGS84,30
02163-JER500-2005,2005,-35.316,149.1605,WGS84,30
02164-JER500-2006,2006,-35.316,149.1605,WGS84,30
02165-JER500-2013,2013,-35.316,149.1605,WGS84,30
02166-JER500-2013,2013,-35.316,149.1605,WGS84,30
02167-JER500-2011,2011,-35.316,149.1605,WGS84,30
02168-JER500-2011,2011,-35.316,149.1605,WGS84,30
02169-JER500-2003,2003,-35.316,149.1605,WGS84,30
02170-JER500-2004,2004,-35.316,149.1605,WGS84,30
02171-JER500-2005,2005,-35.316,149.1605,WGS84,30
02172-JER500-2014,2014,-35.316,149.1605,WGS84,30
02173-JER500-2007,2007,-35.316,149.1605,WGS84,30
02174-JER500-2010,2010,-35.316,149.1605,WGS84,30
02175-JER500-2010,2010,-35.316,149.1605,WGS84,30
02176-JER500-2010,2010,-35.316,149.1605,WGS84,30
02177-JER500-2008,2008,-35.316,149.1605,WGS84,30
02178-JER500-2008,2008,-35.316,149.1605,WGS84,30
02179-JER500-2007,2007,-35.316,149.1605,WGS84,30
02180-JER500-2007,2007,-35.316,149.1605,WGS84,30
02181-JER500-2014,2014,-35.316,149.1605,WGS84,30
02182-JER500-2014,2014,-35.316,149.1605,WGS84,30
02183-JER500-2009,2009,-35.316,149.1605,WGS84,30
02184-JER500-2014,2014,-35.316,149.1605,WGS84,30
02185-JER500-2007,2007,-35.316,149.1605,WGS84,30
02186-JER500-2009,2009,-35.316,149.1605,WGS84,30
02187-JER500-2010,2010,-35.316,149.1605,WGS84,30
02188-JER500-2007,2007,-35.316,149.1605,WGS84,30
02189-JER500-2007,2007,-35.316,149.1605,WGS84,30
02190-JER500-2007,2007,-35.316,149.1605,WGS84,30
02191-JER500-2007,2007,-35.316,149.1605,WGS84,30
02192-JER500-2008,2008,-35.316,149.1605,WGS84,30
02193-JER500-2009,2009,-35.316,149.1605,WGS84,30
02194-JER500-2009,2009,-35.316,149.1605,WGS84,30
02195-JER500-2013,2013,-35.316,149.1605,WGS84,30
02196-JER500-2009,2009,-35.316,149.1605,WGS84,30
02197-JER500-2007,2007,-35.316,149.1605,WGS84,30
02198-JER500-2009,2009,-35.316,149.1605,WGS84,30
02199-JER500-2009,2009,-35.316,149.1605,WGS84,30
02200-JER500-2010,2010,-35.316,149.1605,WGS84,30
02201-JER510-2013,2013,-35.319192,149.16254,WGS84,30
02202-JER510-2014,2014,-35.319192,149.16254,WGS84,30
02203-JER510-2011,2011,-35.319192,149.16254,WGS84,30
02204-JER510-2014,2014,-35.319192,149.16254,WGS84,30
02205-JER530-2014,2014,-35.318029,149.15965,WGS84,30
02206-JER530-2013,2013,-35.318029,149.15965,WGS84,30
02207-JER530-2011,2011,-35.318029,149.15965,WGS84,30
02208-JER530-2014,2014,-35.318029,149.15965,WGS84,30
02209-JER570-2012,2012,-35.316719,149.162514,WGS84,30
02210-JER570-2013,2013,-35.316719,149.162514,WGS84,30
02211-JER570-2014,2014,-35.316719,149.162514,WGS84,30
02212-JER570-2014,2014,-35.316719,149.162514,WGS84,30
02213-JER570-2011,2011,-35.316719,149.162514,WGS84,30
02214-JER570-2013,2013,-35.316719,149.162514,WGS84,30
02215-KAL200-2013,2013,-35.22233988,149.11512629999999,WGS84,30
02216-KAL200-2013,2013,-35.22233988,149.11512629999999,WGS84,30
02217-KAL200-2006,2006,-35.22233988,149.11512629999999,WGS84,30
02218-KAL200-2008,2008,-35.22233988,149.11512629999999,WGS84,30
02219-KAL200-2006,2006,-35.22233988,149.11512629999999,WGS84,30
02220-KAM200-2013,2013,-35.26501477,149.0241125,WGS84,30
02221-KAM200-2013,2013,-35.26501477,149.0241125,WGS84,30
02222-KAM200-2013,2013,-35.26501477,149.0241125,WGS84,30
02223-KAM200-2008,2008,-35.26501477,149.0241125,WGS84,30
02224-KAM200-2007,2007,-35.26501477,149.0241125,WGS84,30
02225-KAM300-2007,2007,-35.26846277,149.0276279,WGS84,30
02226-KAM300-2013,2013,-35.26846277,149.0276279,WGS84,30
02227-KAM300-2013,2013,-35.26846277,149.0276279,WGS84,30
02228-KAM300-2013,2013,-35.26846277,149.0276279,WGS84,30
02229-KAM300-2008,2008,-35.26846277,149.0276279,WGS84,30
02230-KIP001-2006,2006,-35.216313,149.019608,WGS84,30
02231-KIP001-2006,2006,-35.216313,149.019608,WGS84,30
02232-KIP001-2014,2014,-35.216313,149.019608,WGS84,30
02233-KIP001-2008,2008,-35.216313,149.019608,WGS84,30
02234-KIP001-2007,2007,-35.216313,149.019608,WGS84,30
02235-KIP001-2009,2009,-35.216313,149.019608,WGS84,30
02236-KIP001-2009,2009,-35.216313,149.019608,WGS84,30
02237-KIP001-2004,2004,-35.216313,149.019608,WGS84,30
02238-KIP001-2013,2013,-35.216313,149.019608,WGS84,30
02239-KIP001-2013,2013,-35.216313,149.019608,WGS84,30
02240-KIP001-2004,2004,-35.216313,149.019608,WGS84,30
02241-KIP001-2006,2006,-35.216313,149.019608,WGS84,30
02242-KIP001-2012,2012,-35.216313,149.019608,WGS84,30
02243-KIP001-2004,2004,-35.216313,149.019608,WGS84,30
02244-KIP001-2004,2004,-35.216313,149.019608,WGS84,30
02245-KIP001-2011,2011,-35.216313,149.019608,WGS84,30
02246-KIP001-2014,2014,-35.216313,149.019608,WGS84,30
02247-KIP001-2004,2004,-35.216313,149.019608,WGS84,30
02248-KIP001-2010,2010,-35.216313,149.019608,WGS84,30
02249-KIP001-2008,2008,-35.216313,149.019608,WGS84,30
02250-KIP001-2011,2011,-35.216313,149.019608,WGS84,30
02251-KIP001-2008,2008,-35.216313,149.019608,WGS84,30
